,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted
70,ZTF18aajivpr,0.05145185,1.194e-05,z_gal,58954.45430807741,0.000537102,-0.677752074,0.3725231920964031,0.1753034430730622,1.951605329642307e-05,0.1022954022933377,0.031102356,-7.74E-07,-0.005164897,0.000852753,-2.13E-07,-5.33E-07,-2.46E-05,0.019188716,3.1,0,0.3844181367485987,179.195463,52.483881,snia-cosmo,norm,1,1,2020gaa,100
71,ZTF18aajnrgu,0.13514228,0.00885438,z_snid,58223.90805550258,9.775970209053942e-05,-2.34345322,0.1858878001214938,0.7520992000354454,1.06932547827958e-05,0.7565999704599838,0.103805488,-2.66E-06,0.020140278,0.027480311,-3.29E-06,-9.96E-07,0.02001786,0.027443084,3.1,0,0.2605366765190654,196.869473,21.469738,snia-cosmo,norm,1,0,,100
72,ZTF18aajnuef,0.07551299,2.134e-05,z_gal,58228.88428217219,0.000445581,-0.097076447,0.1771098159442295,0.4570144022982276,4.09858949870478e-05,0.3981801531724631,0.068834476,-2.96E-06,-0.044132731,0.007050401,-8.82E-06,-2.67E-06,0.011151676,0.012925491,3.1,0,0.550470952,206.647068,29.110053,snia-cosmo,norm,1,1,2018atr,100
73,ZTF18aajpjdi,0.07460548,1.017e-05,z_gal,58237.83385365876,0.000753009,1.713325437145209,-0.03814219,0.107360235,2.226756602559393e-05,0.095513081,0.028066846,2.621482596911103e-07,-0.001627975,-0.000518327,-1.16E-08,-5.14E-07,-0.000620431,0.012581462,3.1,0,4.351921608989865e-26,199.527637,27.873397,snia,,1,0,2018bfx,99.29577464788731
74,ZTF18aajsbbq,0.08601782,2.598e-05,z_gal,58236.25056783791,0.000621279,0.4754945922190607,0.053516504,0.076820145,1.8596840949954973e-05,0.093590329,0.028593238,1.2795286008372804e-07,-0.00243154,-2.06E-05,-1.06E-07,-4.39E-07,-0.000426364,0.023105261,3.1,0,1.0818692299022763e-27,258.763626,34.828045,snia-cosmo,91t,1,0,,100
75,ZTF18aajtlbf,0.02790166,1.319e-05,z_gal,58228.085475011285,0.001431841,-3.250357902,0.3371985215790344,0.096624014,4.971540912841754e-05,0.088132142,0.032283224,-1.30E-06,-0.000172095,0.000889571,-3.47E-07,-1.41E-06,7.319963915135793e-05,0.022336777,3.1,0,2.7047127333527858e-21,261.967674,60.095399,snia,91bg/86G,1,0,2018bbz,100
76,ZTF18aajwdwz,0.09721546,1.233e-05,z_gal,58228.13086234341,0.000398273,-0.112367117,-0.118769939,0.4180684670791379,1.5692588627662873e-05,0.404965875,0.046363725,-8.75E-07,-0.03345864,0.007797939,-1.31E-06,-5.22E-07,-0.002444142,0.032782945,3.1,0,0.4095764789002753,124.917796,27.530461,snia-cosmo,norm,1,1,,100
77,ZTF18aakaljn,0.06990957,1.499e-05,z_gal,58233.247762823456,0.000837788,1.3744138139958209,0.095856451,0.3679611463012406,3.848210178266596e-05,0.3612212212247262,0.045448742,-3.82E-06,-0.050143175,0.006620243,-4.14E-06,-1.28E-06,-0.002782278,0.021374123,3.1,0,0.8327022388253095,145.294241,24.022435,snia-cosmo,91t,1,1,2018ayf,100
78,ZTF18aakcsqt,0.07652539,2.805e-05,z_gal,58236.52640589233,0.000566566,-0.929788648,0.007466216,0.1698804277220915,2.1655141013112196e-05,0.1648349494565554,0.035022697,7.380091044586683e-07,0.00047232,-0.001278378,-9.13E-07,-6.04E-07,-0.000435122,0.02088864,3.1,0,0.6680843385665242,184.510594,19.620818,snia-cosmo,norm,1,1,,100
79,ZTF18aakdyym,0.11749163,1.116e-05,z_gal,58234.91021310269,0.000473645,0.259737945,-0.061309987,0.075891514,1.4665452850147488e-05,0.1052663520680431,0.02998626,1.8965390750326405e-08,-0.001172646,1.6549277505547344e-05,-3.37E-07,-3.72E-07,0.000192708,0.01261408,3.1,0,3.868342693649023e-06,210.015893,61.085649,snia-cosmo,norm,1,1,2018cad,100
80,ZTF18aakepih,0.14386708,1.16e-05,z_gal,58233.41939037038,0.000193456,0.522385147,-0.03599422,0.273414579,8.910975361162328e-06,0.3919606090822594,0.043754454,-9.38E-08,-0.004102084,0.000727314,-2.05E-06,-2.81E-07,0.002843462,0.01920606,3.1,0,0.006643688,185.578254,9.031339,snia-cosmo,norm,1,1,2018aws,100
81,ZTF18aakglgw,0.03761017,1.261e-05,z_gal,58217.23436099515,0.001504821,-1.84863302,0.1637980961084744,0.055156283,5.229112369088142e-05,0.071228287,0.030790677,7.75635976688453e-07,-0.001432872,-0.000502531,-1.18E-06,-1.43E-06,0.000474847,0.010514468,3.1,0,0.9999999999307564,222.699665,54.40789,snia-cosmo,norm,1,1,2018aoy,100
82,ZTF18aakiwbs,0.06830079,0.00538516,z_snid,58948.02096283895,0.000821224,-1.351815129,0.078888474,0.086483593,2.5962258390115327e-05,0.070764765,0.027326518,-1.59E-09,-0.002176686,-0.000102091,-3.05E-07,-6.14E-07,9.192297473197851e-05,0.011125562,3.1,0,0.4087213358896656,229.402547,57.185096,snia-cosmo,norm,1,1,2020fqi,100
83,ZTF18aaklpdo,0.04499953,1.134e-05,z_gal,58434.74962481384,0.002223843,-0.933947677,-0.157465152,0.1331791302109195,7.10584277671027e-05,0.1251145170605265,0.033436131,1.7804940402094317e-07,-0.000372012,-0.000661673,-1.07E-06,-1.86E-06,-0.000441837,0.018193815,3.1,0,4.634773722615129e-07,177.450738,25.650593,snia-cosmo,norm,1,1,2018hvf,100
84,ZTF18aakoylt,0.08758806,1.066e-05,z_gal,58238.36877953809,0.000442768,-0.037275687,-0.045785213,0.1997832426277455,1.507335676837184e-05,0.2201270657558335,0.030960972,-4.22E-08,-0.015515885,-0.000230354,-9.09E-07,-3.96E-07,0.000859404,0.028165191,3.1,0,6.402559110854751e-05,179.549764,49.320502,snia-cosmo,norm,1,1,2018bgp,98.82352941176472
85,ZTF18aakpigz,0.06649091,1.782e-05,z_gal,58829.53416279482,0.000806971,-0.808906883,0.1598808132865795,0.6151860448844673,3.742152025825211e-05,0.1488826022028005,0.035912175,-1.39E-05,-0.057864821,0.006307406,1.218873578894479e-06,-1.07E-06,-0.001167616,0.011704644,3.1,0,0.096704249,179.588381,55.928531,snia,,0,1,2019wnr,100
86,ZTF18aaksugk,0.05984633,1.037e-05,z_gal,58172.120568564125,0.001691676,4.999999425,-0.128166853,3.1441322642458545,0.000415839,8.307143415455226,0.1612066097056723,-0.001309404,0.000231955,0.3326929080286234,2.051918604269412e-09,-5.01E-05,-9.06E-06,0.023320376,3.1,0,0.9593376947525926,207.094954,14.879484,snia,,0,0,2018adj,100
87,ZTF18aakzliv,0.08867847,0.00140357,z_override,58239.92632012722,0.000725247,1.388313548470906,-0.122844728,0.067054342,2.1620219106801848e-05,0.086793,0.028164519,1.2027146563839745e-07,-5.00E-05,-0.000255837,-2.65E-07,-5.03E-07,-0.000203402,0.02865542,3.1,0,0.9693423031212748,260.479439,29.309327,snia-cosmo,norm,1,1,2018bcm,100
88,ZTF18aalcxig,0.07305168,1.375e-05,z_gal,58241.52838461577,0.00069424,0.7172400046000766,0.004933857,0.059414455,2.0816868078795585e-05,0.064181153,0.027257236,2.5034093658752794e-08,0.000174475,-0.000135049,-1.41E-07,-4.82E-07,-0.00011821,0.033080053,3.1,0,3.892007900018716e-09,269.959407,40.826185,snia-cosmo,norm,1,0,2018bbn,100
89,ZTF18aalurka,0.02878992,0.00015044,z_gal,58234.021298305415,0.001640388,1.125530362436624,0.2535978083331057,0.2392910729504365,8.20494255620132e-05,0.5018577040458756,0.04720243,-7.95E-06,0.017984188,0.006618487,-1.28E-05,-3.24E-06,-0.001373034,0.048263366,3.1,0,0.5739815486286173,150.778769,-15.472798,snia-cosmo,norm,1,1,2018awj,100
90,ZTF18aamigmk,0.02229592,1.262e-05,z_gal,58244.100764449344,0.011164025,0.7323532744754204,-0.111544771,0.037860852,0.000334058,0.038380227,0.027136464,3.3042552614809352e-06,-5.46E-05,-0.0003312,1.2573969010558674e-06,-7.81E-06,-0.000256734,0.036154599,3.1,0,0.9709248611381156,269.417711,50.03859,snia-cosmo,norm,1,1,2018aye,100
91,ZTF18aamlhee,0.04300356,1.53e-05,z_gal,58180.79310314277,0.001601464,-0.919713872,0.1167742863001551,0.7928146646736423,0.000114244,0.1560320744892846,0.053393078,-7.04E-05,-0.093473333,0.033070467,6.395195789175806e-06,-5.70E-06,-0.004307285,0.01432063,3.1,0,0.972852425,240.454248,47.390727,snia-cosmo,norm,1,1,2018zs,100
92,ZTF18aamlqqh,0.05718284,2.111e-05,z_gal,58242.68518283112,0.001289689,-1.372103544,-0.057531725,0.091401792,4.074394964170163e-05,0.093733999,0.029672779,1.276668704662323e-07,0.000801879,-0.000388953,-5.97E-07,-9.89E-07,-0.000232412,0.029255643,3.1,0,0.9573062011652238,266.986078,34.932642,snia-cosmo,norm,1,1,2018bcz,100
93,ZTF18aamsgjq,0.06012559,1.405e-05,z_gal,58424.99230249697,0.001038208,-1.546633394,-0.073607106,0.8077681083195785,7.018955565836889e-05,0.6368248949571131,0.044744339,-4.22E-05,-0.189426473,0.011316042,-4.48E-06,-2.37E-06,0.006730699,0.013329856,3.1,0,0.756508389,196.44601,59.843201,snia,,0,1,2018hvr,100
94,ZTF18aandjhu,0.02567349,1.115e-05,z_gal,58623.006813025706,0.003454981,-1.151421414,0.3401875763138625,0.1077530751681479,0.000148144,0.1550192372581527,0.035479476,3.77829183839478e-06,-0.007312513,-0.000721513,-1.19E-05,-4.71E-06,0.001996431,0.061382289,3.1,0,0.000617528,263.526711,25.344095,snia-cosmo,norm,1,1,2019gcc,100
95,ZTF18aangpkx,0.07000448,1.504e-05,z_gal,58981.91109258661,0.000787031,-2.018797821,-0.017701057,0.067591432,2.4064848806294584e-05,0.084433745,0.027973613,-5.96E-08,0.000429447,2.457031448492097e-05,-2.55E-07,-5.74E-07,0.000104916,0.019963245,3.1,0,0.014280293,255.339058,32.785825,snia,,1,1,2020jbl,100
96,ZTF18aansqun,0.05966642,1.031e-05,z_gal,58313.96210704211,0.000435573,-1.194941635,0.275833459,0.070242158,1.4192747886544716e-05,0.1052771278639155,0.029064811,3.4375197988588824e-08,0.001958101,-0.000116442,-3.08E-07,-3.56E-07,0.00026853,0.012554438,3.1,0,1.387515540041076e-19,251.292062,42.717822,snia-cosmo,norm,1,0,2018dyp,100
97,ZTF18aanygjk,0.06180617,1.349e-05,z_gal,58652.93163705723,0.001404977,0.7993006161741982,0.013729996,0.058166647,4.25461133984037e-05,0.076688543,0.027408719,1.6422299939023917e-07,0.00024552,-0.000104731,-4.43E-07,-1.00E-06,6.17362360704288e-05,0.029561967,3.1,0,6.7873667915208295e-06,273.063952,56.619776,snia-cosmo,norm,1,1,2019haw,100
98,ZTF18aaobdza,0.1154652,1.826e-05,z_gal,58238.68958172307,0.000325036,0.9644403625130744,-0.05444845,0.2672556822799379,1.1478102383010558e-05,0.2691923784430547,0.033449574,-2.56E-07,-0.017404825,9.45135169711075e-05,-9.93E-07,-3.11E-07,0.000947385,0.022273893,3.1,0,0.1337769781356885,172.647767,46.497188,snia,,1,1,,100
99,ZTF18aaobguk,0.13031168,1.488e-05,z_gal,58239.371580511935,0.000274999,-0.073189984,-0.12672558,0.1172515258331259,8.812265373004709e-06,0.1636819076043378,0.03237273,-8.15E-08,0.005064901,-0.000150734,-3.35E-07,-2.36E-07,0.000229236,0.019598133,3.1,0,0.002093619,178.049316,51.360012,snia-cosmo,norm,1,1,,99.55947136563876
100,ZTF18aaobjwr,0.11038691,2.816e-05,z_gal,58236.18836638301,0.000244664,-2.011303058,-0.075619705,0.2056664105366508,1.0248506292672528e-05,0.2760527626222016,0.039586642,-5.75E-07,0.002029624,0.001157062,-1.10E-06,-3.19E-07,0.000903837,0.015558706,3.1,0,0.028544286,174.146216,34.589456,snia-cosmo,norm,1,1,,98.79518072289156
101,ZTF18aaocqhe,0.12196838,0.00042021,z_nonSEDm,58240.74581285489,0.000204202,0.9582395240504632,0.098172294,0.260553596,7.445070857925451e-06,0.3058435593316776,0.035796474,-4.06E-07,0.029287342,0.000593503,-7.59E-07,-2.15E-07,0.00087075,0.024943712,3.1,0,5.549424746176716e-05,199.858072,66.391857,snia,,1,1,,100
102,ZTF18aaocrmb,0.10099911,0.00042088,z_nonSEDm,58241.508503940255,0.000304414,0.1213590982355293,0.088518007,0.1424825933572719,9.808950913409034e-06,0.1861633733356708,0.030839044,-1.65E-07,0.008151807,0.000236556,-3.37E-07,-2.58E-07,0.000398455,0.0093735,3.1,0,0.005677833,179.525051,58.986013,snia-cosmo,norm,1,1,2018bjf,99.04761904761904
103,ZTF18aaodnxt,0.03405243,1.527e-05,z_gal,58240.66719364574,0.000375763,-0.116815017,0.3942407532783922,0.171325695,1.4158556743566162e-05,0.1872042531983652,0.037656956,-6.30E-07,0.00794247,0.000840638,-2.98E-07,-4.27E-07,-0.001624491,0.014025602,3.1,0,9.057986331511001e-19,202.017241,34.328767,snia-pec,91bg,1,0,,100
104,ZTF18aaodrgt,0.05162126,1.545e-05,z_gal,58244.392092668335,0.001435481,-1.549971562,-0.097418017,0.1392763679104973,5.127494989355652e-05,0.123737716,0.034334755,9.83271626040462e-07,0.000874615,-0.001102178,-1.50E-06,-1.40E-06,-7.55E-05,0.015876328,3.1,0,0.9334541663876764,217.252198,17.325131,snia-cosmo,norm,1,1,2018bfd,100
105,ZTF18aaoektp,0.02201891,1.133e-05,z_gal,58170.70674854067,0.004790904,-1.002946902,-0.197345086,3.6425594108404766,0.002158355,1.7458649554976926,0.2910105682003333,0.001910007,-3.237176231,-0.499544633,-0.003677746,-0.000643211,0.5378874647391202,0.043033693,3.1,0,0.9926579770369256,227.356332,25.471587,snia,,0,0,2018ame,100
106,ZTF18aaommeg,0.11006606,3.454e-05,z_gal,58246.94116709788,0.000360338,1.0092778014410284,0.042740845,0.2168229626768152,1.1496013602736287e-05,0.1305684490880286,0.03169832,-2.59E-07,-0.01277907,0.000362167,-4.12E-08,-2.99E-07,-0.000821745,0.029914748,3.1,0,0.1500615826931261,254.714877,30.184943,snia-cosmo,91t,1,1,,100
107,ZTF18aaotzhu,0.07152984,1.799e-05,z_gal,58236.28681,0.000665821,-0.956095172,-0.086545798,0.1548019456058682,2.5456950232817977e-05,0.1845274194153599,0.034861031,-1.34E-07,-0.000359347,0.000684289,-1.67E-06,-7.07E-07,0.000395892,0.032282856,3.1,0,0.3062492521472132,223.206301,18.080228,snia-cosmo,norm,1,1,2018bae,100
108,ZTF18aaoufjt,0.02983007,1.097e-05,z_gal,58636.56445397208,0.000456535,1.160252848329491,0.7339740375574045,0.1543407432181993,1.5321293405049684e-05,0.145090175,0.02940539,-1.80E-07,-0.00137968,0.000167007,-3.54E-08,-3.99E-07,-0.000159215,0.015648105,3.1,0,0.9096677003453228,215.321789,35.508844,snia-cosmo,99aa,1,1,2019fyi,100
109,ZTF18aaovbiy,0.07740147,1.327e-05,z_gal,58241.108757990616,0.000659488,-0.065036732,-0.063549422,0.1697447739643394,2.403608439673126e-05,0.1457726774767731,0.032078125,7.940865356093712e-07,-0.005910224,-0.001206024,-1.27E-06,-6.13E-07,8.546993190036572e-05,0.021911167,3.1,0,0.7215703553007391,231.659528,28.866196,snia-cosmo,norm,1,1,2018bdo,100
110,ZTF18aaoxrup,0.04086397,0.00341211,z_snid,58955.30611,0.001830939,-1.796087436,0.1483789351486961,0.1212902310799108,6.107096426200725e-05,0.060417833,0.029318482,-1.14E-06,-0.002140075,0.000179276,-3.28E-07,-1.56E-06,2.645933423742864e-05,0.010840048,3.1,0,2.886883977102204e-18,240.216164,56.352857,snia-cosmo,norm/04gs,1,0,2020hdw,100
111,ZTF18aaphzut,0.08321972,4.81e-05,z_gal,58242.46660973032,0.000559128,-0.487500194,-0.009305369,0.2043438058462925,1.867397667710825e-05,0.154659556,0.032861351,-3.39E-07,-0.000502834,-0.000118882,-2.92E-07,-4.96E-07,-0.000584939,0.01427504,3.1,0,0.004701276,187.323299,6.341153,snia-cosmo,norm,1,1,2018bgb,100
112,ZTF18aapictz,0.08229492,0.0004221,z_nonSEDm,58247.71232576087,0.000953123,0.5220155615326255,0.053996968,0.1453588429976662,2.8976144869935657e-05,0.1103031845124561,0.027623423,-9.32E-07,-0.005989941,0.0007324,-1.26E-08,-6.83E-07,-0.000380294,0.019193305,3.1,0,0.00878628,179.904186,27.530534,snia-cosmo,91t,1,1,2018bdg,99.13419913419914
113,ZTF18aapqwyv,0.05600965,2.234e-05,z_gal,58244.195739801886,0.000695546,-1.842506567,0.096944596,0.088507171,2.237334346909156e-05,0.07025971,0.029960464,-2.48E-08,0.000659408,-0.000282243,-1.98E-07,-5.65E-07,-9.23E-05,0.03943227,3.1,0,1.927297067660621e-12,251.605415,25.42149,snia-cosmo,norm,1,0,2018bhc,99.32432432432432
114,ZTF18aapsedq,0.07193439,2.21e-05,z_gal,58247.73121855656,0.000788264,-0.341137808,-0.086093066,0.081456856,2.3134249704107932e-05,0.061913759,0.027072593,1.9075597974547385e-07,-0.001989128,-0.000249009,1.69343279476998e-08,-5.37E-07,-0.000195751,0.019032776,3.1,0,0.4845712062283956,215.396011,49.547208,snia-cosmo,norm,1,1,2018bgs,100
115,ZTF18aapuntm,0.11686569,6.521e-05,z_gal,58247.57040410776,0.000353503,0.6919566963516316,-0.021391191,0.1778599824574485,1.0990059678044598e-05,0.1140074141569773,0.030908569,-9.92E-08,-0.010771256,9.960569593266044e-05,-3.59E-08,-2.85E-07,-0.000457677,0.007998923,3.1,0,0.000261977,250.709993,43.662621,snia,,1,1,2018btq,100
116,ZTF18aaqcozd,0.06413801,0.00304631,z_snid,58253.40600293862,0.00075983,-1.279282073,-0.107647903,0.071994414,2.301517368071064e-05,0.1022364299156874,0.027661306,1.8748741436802746e-07,0.00363895,-0.000246667,-1.92E-07,-5.44E-07,2.5587403791604483e-05,0.020043961,3.1,0,0.9708968836882764,190.562986,42.271732,snia-cosmo,norm,1,1,2018bjc,100
117,ZTF18aaqcqkv,0.12009401,0.00338378,z_snid,58247.497644225376,0.000244415,-1.229970598,-0.055384429,0.140609169,7.731211678170622e-06,0.1810496313344188,0.032456706,5.8969789512590326e-08,-0.002467053,-0.000295928,-2.17E-07,-2.07E-07,-0.000115336,0.008591183,3.1,0,0.1396437693433881,196.510262,48.277352,snia-cosmo,norm,1,1,2018lpc,100
118,ZTF18aaqcqve,0.11759649,0.0031305,z_snid,58244.762234774105,0.000280772,-0.541072197,-0.040724973,0.1668392600986408,8.769727552873982e-06,0.1523703128299278,0.031554092,-7.43E-08,-0.007661123,2.529831918768312e-05,-7.46E-08,-2.33E-07,-0.00027173,0.011086149,3.1,0,0.560965668,198.097981,47.450729,snia-cosmo,norm,1,1,,100
119,ZTF18aaqcqvr,0.07114603,0.00048799,z_nonSEDm,58256.21172754718,0.000840004,0.6028162323707056,-0.020062369,0.059172618,2.556176216829176e-05,0.086297017,0.027160391,1.7020796459486974e-07,0.001116763,-0.00019645,-3.73E-07,-5.98E-07,0.000145826,0.028042219,3.1,0,0.000590499,193.852759,45.578474,snia-cosmo,norm,1,1,2018bvg,100
120,ZTF18aaqcugm,0.06186272,1.609e-05,z_gal,58254.94739967508,0.001171,-0.954839382,-0.09263694,0.049550637,3.4538977468495766e-05,0.061071903,0.026733121,3.090843165313541e-07,2.414111038462264e-05,-0.000258439,1.6886481123067807e-08,-7.90E-07,-0.00019898,0.008074653,3.1,0,2.6556264215039475e-08,202.052996,53.916045,snia-cosmo,norm,1,0,2018bhi,100
121,ZTF18aaqculk,0.08937023,0.00304631,z_snid,58247.43598211188,0.000404638,-1.100857652,-0.060984873,0.083114898,1.23226135619298e-05,0.076789381,0.029811666,1.2166717296344393e-07,0.000409304,-0.000476127,-4.21E-08,-3.08E-07,-0.000259712,0.017575349,3.1,0,0.5697838238696475,223.08529,30.905797,snia-cosmo,norm,1,1,2018bhq,100
122,ZTF18aaqeasu,0.06633826,1.824e-05,z_gal,58251.22260488849,0.000147124,-2.007567766,0.6459917550077311,0.1458811076117854,5.940898817132986e-06,0.1778166009205812,0.035006958,-9.33E-08,0.001958672,0.000808513,-5.73E-08,-1.83E-07,-0.000653592,0.010179,3.1,0,3.273537994934758e-113,185.839939,46.602283,snia-pec,18byg,1,0,2018byg,84.81012658227849
123,ZTF18aaqedfj,0.06232362,2.382e-05,z_gal,58242.28836482328,0.001283062,-0.38024516,-0.159243895,0.1563720454032591,4.317879057128471e-05,0.110514852,0.031069486,9.168341906526184e-07,-0.002999712,-0.001083021,-1.17E-06,-1.06E-06,-0.000406548,0.012584376,3.1,0,0.1779199638598338,206.355047,26.424246,snia-cosmo,norm,1,1,2018bff,100
124,ZTF18aaqehoc,0.06206565,1.248e-05,z_gal,58251.28410292513,0.000983904,-0.524963638,0.037731701,0.048216746,2.928278289962116e-05,0.046799488,0.026904385,1.822633591636829e-07,-0.000413942,-0.00016679,1.396978279656626e-08,-6.79E-07,-0.000164359,0.014565016,3.1,0,0.000242107,228.185602,40.10991,snia-cosmo,norm,1,1,2018bgq,100
125,ZTF18aaqeygf,0.10278858,0.00286356,z_snid,58253.94554458425,0.000367777,0.7665623244720342,-0.013431046,0.160864525,1.2497079157199473e-05,0.1843497787283902,0.031534467,1.812696975674305e-07,0.013723985,-0.000528904,-6.27E-07,-3.30E-07,0.000735147,0.014606954,3.1,0,0.011420495,200.350029,68.826387,snia-cosmo,norm,1,1,2018bmv,98.38709677419357
126,ZTF18aaqffyp,0.07289707,0.00590593,z_snid,58253.76643506103,0.000711022,0.8537123515657578,-0.008487217,0.045577841,2.0911019304762463e-05,0.045889047,0.026260445,4.054365114392151e-08,-0.000208705,-5.25E-05,-4.87E-08,-4.76E-07,-3.76E-05,0.01856968,3.1,0,0.2405671137447845,231.945012,34.948218,snia-cosmo,norm,1,1,2018bhr,100
127,ZTF18aaqfkqh,0.02556128,1.254e-05,z_gal,58193.90000000136,0.002479708,-1.054460046,0.24908742,0.2719481768035621,0.000116746,0.1769755153999615,0.041421979,-1.24E-11,-1.92E-08,-3.32E-10,-6.13E-06,-3.61E-06,-0.001859377,0.026107821,3.1,0,0.7332938647200556,217.603761,11.932566,snia-pec,91bg,0,1,2018ahq,100
128,ZTF18aaqfziz,0.05382606,1.799e-05,z_gal,58245.601678906816,0.000929044,-1.077812652,0.1519526156045499,0.1852622739243088,3.452681427446394e-05,0.1064109285736006,0.032961749,3.7464723680624843e-07,-0.004885458,-0.000870484,-9.12E-07,-9.36E-07,-7.65E-05,0.033993674,3.1,0,0.002138137,224.76911,19.587287,snia-cosmo,norm,1,1,2018bhp,100
129,ZTF18aaqgadq,0.07196712,3.052e-05,z_gal,58251.01967566195,0.000663416,-1.943415897,0.007102971,0.1793836743418069,2.4706587817306647e-05,0.1223088798345694,0.034442082,2.3844768251954e-07,-0.004872563,-0.000875824,-8.32E-07,-6.80E-07,8.160894505789396e-05,0.019747614,3.1,0,1.6033738749208731e-06,222.28611,16.457697,snia-cosmo,norm,1,1,2018biv,100
130,ZTF18aaqgbju,0.09368286,1.967e-05,z_gal,58238.73919288484,0.000773461,0.817581232,0.037949103,0.2044590812693059,2.6618894678291964e-05,0.1664926323639058,0.031328895,6.678535854519991e-07,-0.006173479,-0.001298784,-1.35E-06,-6.37E-07,-0.000445721,0.027459245,3.1,0,0.7011381355033587,236.566628,29.094635,snia,,1,1,2018bfk,100
131,ZTF18aaqgoqw,0.07986115,0.00308707,z_snid,58178.42983311943,0.001409182,2.791784341652268,-0.4,0.8328171757384553,0.000145931,0.940362504,0.011256552,-3.25E-06,-0.340267745,1.1472533944997677e-10,-0.000121273,-6.17E-15,-2.15E-10,0.012019496,3.1,0,0.2168041728101735,190.458506,68.260587,snia-cosmo,norm,0,0,2018aik,100
132,ZTF18aaqjhqz,0.09655476,0.00403113,z_snid,58251.978533481786,0.000477039,0.1985233185582935,-0.080712836,0.6789759505591064,2.3093360642113304e-05,0.9451603068792964,0.046751808,2.719229259689529e-07,0.5513905494012427,-0.005457254,-5.14E-06,-7.94E-07,-0.00269364,0.031053405,3.1,0,0.048938169,129.927627,41.015349,snia,,0,1,2018bvv,100
133,ZTF18aaqjvjr,0.11653354,3.77e-05,z_gal,58243.24381167242,0.000240724,-1.362747188,-0.059778139,0.2203773754408757,7.852546765821535e-06,0.2122497900946365,0.032985059,-2.70E-07,-0.010872515,0.000249764,-1.84E-07,-2.12E-07,1.2425699386564611e-05,0.013055416,3.1,0,0.076250397,189.621716,39.003057,snia-cosmo,norm,1,1,,100
134,ZTF18aaqjxid,0.11099255,0.00055046,z_nonSEDm,58251.43084616851,0.00039408,0.2733303885178425,-0.084082707,0.098457719,1.221702140113444e-05,0.1278648319436719,0.030414131,1.1765741991314641e-07,0.000898237,-0.000329323,-2.25E-07,-3.10E-07,-0.000125517,0.031379409,3.1,0,1.223320035017245e-06,200.841643,45.644253,snia-cosmo,norm,1,1,,100
